Manufacturer,ProductName,review_site,language_country,review_rating,verified_purchase,review_date,review_title,review_text,product_url
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-05,Great earphones,Great set of earphones. They’re pretty pricey but that’s the Apple tax for ya. Super easy to use but I do find myself cleaning the case every few days. People who have had in-ear headphones will understand.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",4,1,2020-02-05,A little expensive but better than knock offs.,Love my air pod pros. I just haven’t been able to add them to my devices in the find My app,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-05,love,very good,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-05,Good~,Very good,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-05,Good,"The noise cancellation helped when traveling, and the sound quality was great for my music and even Siri sounded better",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-05,I love it.,"Sounds good when with Noise cancellation is on, not the best NC, but it works as is. Very convenient with apple product.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-05,Excellent,Best ear phones out there. Sound is gtreat. Feels very comfortable.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-05,As advertised,What’s not to like,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-05,They do have different different sizes of buds small medium and large,It’s really good it dose feel a little different then the original one but other then that it’s really good,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-05,Good,Good,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-05,AirPod love!,I LOVE these AirPods! I purchased the first model and loved those until I tried these out at an Apple store. I knew I had to order me a pair.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-02-05,Connection issue on An android phone.,"Sound good, good noise cancel, and fit on my ears. I like it but the only problem is whenever i walk into outside the connection on airpods pro is on and off. I don't know if this is software problem or bluetooth problem.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-05,Its good,Boyfriend loved them,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-05,No,Quality good but it bothered me in my ear,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-02-05,Amazing life integration and ease of use but sound quality is problematic,I can't say enough positive things about how seamlessly these work. Serious thought has gone into integration into your life and ease of use. The down side is for the price they produce the same sound as a pair of $20 in ear headphones. They sounded fine to start with but I began to notice that they distort during complex pieces of music - not sure what the term is but the drivers are not agile enough. Tried multiple songs where I heard the issue against other headphones I own and cancelled out the music source being the issue. Would I buy them again - yes. Am I still disappointed - yes,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,0,2020-02-06,Falling,I just returned these. They absolutely will not stay in the ear. Tried each of the tips. Fit test indicated each one was sealed. Slightly tilt my head and they are gone. Notified Apple. Crickets,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",4,1,2020-02-06,Good but they do fall out of ear still,Sound quality is less than what I thought it would be.. slightly disappointed in that aspect but everything else is a dream. Second best earbuds out there. Powerbeats pro sound better and are like five times louder and bass heavy. These have better mids though. Not worth the price. Neither are the Powerbeats but hey the warranty and brand is what you pay for. The slip out of your ear if they aren’t perfectly positioned and also working out is the worst on them. They fall out all the time no matter what while sweaty but they don’t go bad from it.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-06,So Easy To Use,"Fits better than regular EarPods, easy to use, good sound and I can charge the case on my iPhone charging pad.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-06,Solid Wireless Earbuds,"These are definitely the right choice for you if you have an iPhone. They put out good sound (although I wish they would get a little bit louder), the case will charge the buds and will charge itself wirelessly, and they work seamlessly with the iPhone/Apple family of products. I have used other wireless earbuds in the past that were cheaper and I have to say that these beat them hands down.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",4,1,2020-02-06,It’s small,The thing that I don’t like is it’s fall out of my ears sometimes and uncomfortable.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-06,Worth it,Bought them for my wife and she loves them. She has nothing negative to say about them. Had airpods prior and pro is a huge upgraded when I tried them.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-02-06,Missing parts,"The AirPods Pro work great but the product was delivered missing its charging block and cable. I contacted Amazon support and they were only able to send me a replacement product if I exchanged my purchase but weren't able to send me a new cable or block. Their replacement product was also missing these items, disappointingly. I wouldn't recommend buying ""Used Like New"" as it's misleading. You're missing out on a $50 value without the charging accessories.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-06,Can’t wait for future versions,"Overall I give them 5 stars but there is still room for improvement. None of the included 3 ear tips feels right for me. Sound quality is really good but not amazing and same goes for noise cancellation . But overall if you have a iPhone, it would be hard to find a better pair of wireless noise canceling headphones better than these . I prefer them over my airpods v2",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-06,Dope a must have!,These things are everything you think they are and more!!! !,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-06,Got them for my son. He says they are awesome!!!!!,No dislikes - all likes. Great product!!! !,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,0,2020-02-06,much improved over older model,"Really happy with the AirPods. Much, much improved comfort over the older hard shell inserts!! Apple really did it right this time. The price is very steep but worth it if you wear your AirPods for more than a couple of hours a day.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",2,1,2020-02-06,Great product,The product was awesome and I loved them. Then after having them for a little less then a month a heard rattling inside my right earbud. I thought it was very annoying when my music stopped and I have noise cancelation on. So the next day the earbud crapped out and wouldn't sync with other earbud. If I sync it by itself it just static. So basically a had it for one month and the right earbud broke from internal reasons.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-02-06,Did not receive the actual pods,The box had everything in it except for the actual AirPods themselves. When I opened the charging box it was empty.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-06,Thanks Amazon!,"Amazon was the only seller to have them in stock AND at a lower price than other stores. The product itself is amazing, doesn't need introductions. Apple is just magic when it comes to integration with its ecosystem: these are definitely worth if you own an iPhone, a Mac and an Apple Watch.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-06,Noise cancelling works very well.,Apple product it’s amazing,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-06,Work great!,Bought for my husband. He loves them. Says sound quality and noise cancelling is incredible.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
